country,quarter,gross_domestic_product_chain_linked_volume_rebased_us_dollars_ppp_converted,final_consumption_expenditure_chain_linked_volume_rebased_us_dollars_ppp_converted,gross_fixed_capital_formation_chain_linked_volume_rebased_us_dollars_ppp_converted,exports_of_goods_and_services_chain_linked_volume_rebased_us_dollars_ppp_converted,imports_of_goods_and_services_chain_linked_volume_rebased_us_dollars_ppp_converted
EU15,2016-Q2,20912313.2,15966744.8,4100357.9,8313824.6,7549928.4
EU15,2016-Q3,21013238.1,16034355.100000001,4175005.4,8354296,7657691.3
EU15,2016-Q4,21163465,16124302.6,4205145.4,8468469,7742898.5
EU15,2017-Q1,21336110,16182711.9,4174095.2,8620202.6,7772488.2
EU15,2017-Q2,21483083.5,16249210.6,4448645.3,8759268,8127145.3
EU15,2017-Q3,21630057.9,16316637.6,4304985.6,8880399.2,7996358.6
EU15,2017-Q4,21797587.7,16394275.5,4320709.6,9023263,8112975.4
EU15,2018-Q1,21810870,16444390.6,4350188.9,9037119.8,8145246.3
EU15,2018-Q2,21906958.6,16486354.799999999,4405457.5,9093120.8,8251469.4
EU15,2018-Q3,21930209.8,16506705.600000001,4403439.5,9129498.8,8301062.7
EU15,2018-Q4,22034268.3,16601099.4,4545074.4,9186715.2,8513251.7
EU15,2019-Q1,22178229.2,16675020.8,4518389.7,9346776.1,8582240.5
EU15,2019-Q2,22260208.1,16728705.5,4763454.8,9359784.3,8703591.3
EU15,2019-Q3,22308657,16789576,4552706.5,9421862.5,8566003.1
EU15,2019-Q4,22302033.6,16796189,4888554.6,9465787.9,8833223.7
EU15,2020-Q1,21592995.3,16253469.600000001,4705227.9,9118807.2,8594371.8
EU15,2020-Q2,18878317.5,14396189,3883923.4,7414078.6,6826901.2
EU15,2020-Q3,21193940.9,16157331.4,4391879.8,8445033.7,7718780.9
EU15,2020-Q4,21304961.9,15934738.9,4583451.3,8911719.2,8248669.6
EU15,2021-Q1,21406852.1,15744940.5,4524667.3,9029231.3,8197991.8
EU15,2021-Q2,22030795.6,16450338.1,4618947.7,9257693.7,8357114.1
EU15,2021-Q3,22406162.6,16888978.4,4593418.1,9359207.2,8553815.7
EU15,2021-Q4,22631251.5,16950400.4,4716104.1,9711591.2,8991157.3
EU15,2022-Q1,22780560.6,17080496.6,4731847.5,9813207.2,9131504.8
EU15,2022-Q2,22990971.1,17226834.5,4728201.9,10060176.1,9283868.3
EU15,2022-Q3,23080204.9,17283374.7,4766696.1,10272849.3,9399018
EU15,2022-Q4,23073898.4,17219494.700000003,4760417.7,10302489.2,9375114.6
EU15,2023-Q1,23089542.6,17273655.5,4860654.4,10148218.5,9249584.4
EU15,2023-Q2,23112833,17339399.4,4838966.2,10060335,9223826.8
EU15,2023-Q3,23103174.3,17324173.4,4840519.5,9971728.6,9072978
EU15,2023-Q4,23109875,17369923.700000003,4873980.7,10015534.3,9121871.3
EU15,2024-Q1,23199633.7,17433873.200000003,4819372.4,10068646.5,9071834.8
EU15,2024-Q2,23271381.7,17499341.9,4729233.4,10219172.6,9207572
EU15,2024-Q3,23365489.9,17601433.8,4800179.4,10107769.1,9221014.3
EU15,2024-Q4,23457693,17679928.299999997,4836894.1,10141598.9,9278161.5
EU27_2020,1995-Q1,13954965,10618561,2835037,3196259.6,2929514.9
EU27_2020,1995-Q2,14061932.9,10745933.6,2845347.4,3233207.8,2983073.8
EU27_2020,1995-Q3,14102547.1,10758213.6,2855668.2,3233150.8,3009295.8
EU27_2020,1995-Q4,14139033.2,10813392.6,2868940.5,3269634.5,3045513.1
EU27_2020,1996-Q1,14183067.9,10888828.600000001,2784119.5,3326016.7,3078056.8
EU27_2020,1996-Q2,14292350.2,10928498.1,2928502.9,3350091.9,3083816.4
EU27_2020,1996-Q3,14356051,10996602.7,2966400.5,3404775.1,3127480.5
EU27_2020,1996-Q4,14424680.7,11025865.6,2974083.4,3492971.8,3208453.2
EU27_2020,1997-Q1,14485450.6,11062346.7,2939206.3,3602089.6,3297042.9
EU27_2020,1997-Q2,14658213.3,11143853.4,2989168.4,3721238,3393826.8
EU27_2020,1997-Q3,14765432.6,11187396.7,3000063.6,3848070.6,3501326.1
EU27_2020,1997-Q4,14919306.7,11268870.4,3077203.9,3911357.9,3590071.2
EU27_2020,1998-Q1,15028999,11362207.8,3130538.6,3993747.7,3713445.4
EU27_2020,1998-Q2,15086388.5,11432843.8,3146017.3,4050221.7,3770744.8
EU27_2020,1998-Q3,15177254.4,11529749.8,3197503.1,4063983.3,3825369.8
EU27_2020,1998-Q4,15230989,11619057.9,3229380.5,4043240.8,3872425.3
EU27_2020,1999-Q1,15374221.6,11727343.6,3288854.6,4086354.8,3920055.6
EU27_2020,1999-Q2,15451708.6,11784851.2,3325962.3,4191810.8,4008885.6
EU27_2020,1999-Q3,15651805.5,11882479.299999999,3383183.1,4311523,4111207.3
EU27_2020,1999-Q4,15819023.2,11984290.5,3409752,4439907.6,4226193.6
EU27_2020,2000-Q1,16013617.9,12101512.399999999,3475194.2,4613754.5,4362342
EU27_2020,2000-Q2,16174307.2,12170266.799999999,3512539.9,4773558.8,4513334.5
EU27_2020,2000-Q3,16277663.7,12230854,3553111.3,4882977.3,4634707
EU27_2020,2000-Q4,16364217.3,12280766.3,3549370.9,5065686.9,4790803
EU27_2020,2001-Q1,16524540.6,12379733.2,3574406.7,5060779.3,4730239.3
EU27_2020,2001-Q2,16530341.7,12395825.399999999,3564386.3,5019266.3,4713223.6
EU27_2020,2001-Q3,16575333.8,12443187,3537147.2,5010917.2,4670272.7
EU27_2020,2001-Q4,16575922.7,12518662,3534572.5,4999147.8,4622222.4
EU27_2020,2002-Q1,16618442.8,12545425.600000001,3515845.6,5067762.6,4665469.4
EU27_2020,2002-Q2,16701135.5,12577585.7,3486589.1,5131077.6,4711724.8
EU27_2020,2002-Q3,16775659,12644478.4,3499169.1,5158129.2,4731269.2
EU27_2020,2002-Q4,16809601.5,12727572.700000001,3521542.9,5206534.7,4799718
EU27_2020,2003-Q1,16781975.6,12732227.2,3526711.4,5144303.1,4827111.3
EU27_2020,2003-Q2,16798461,12773983.899999999,3524755.9,5128746.1,4813088.7
EU27_2020,2003-Q3,16911699.1,12862914.5,3557144.2,5223065.7,4875393.8
EU27_2020,2003-Q4,17024599.8,12918696.3,3595046.9,5353677.9,4999025.1
EU27_2020,2004-Q1,17134529.8,12963917.6,3599161.8,5452044.1,5045417.9
EU27_2020,2004-Q2,17247855.6,13016328.7,3632743.7,5645759.2,5204263.7
EU27_2020,2004-Q3,17297996.5,13053428.5,3647282.8,5653416.4,5275023.3
EU27_2020,2004-Q4,17384284.8,13132287.3,3663841.4,5719818.3,5346503.1
EU27_2020,2005-Q1,17433442.4,13190904.4,3666770.6,5766917.6,5350084.8
EU27_2020,2005-Q2,17551444.2,13287907.6,3742097.5,5884502.7,5523905.8
EU27_2020,2005-Q3,17688755.9,13353291.8,3791895.8,6032423.2,5637167.9
EU27_2020,2005-Q4,17818401.1,13394496.600000001,3831135.5,6147694.4,5772624
EU27_2020,2006-Q1,18000101.8,13502857.899999999,3881654.5,6307866.1,5921311.5
EU27_2020,2006-Q2,18217662.8,13580391.6,3992774.8,6456121.8,6040048.5
EU27_2020,2006-Q3,18323400.2,13631124.8,4026687.2,6520274.1,6100632
EU27_2020,2006-Q4,18516426.1,13752804.399999999,4113778.2,6734552.2,6292507.9
EU27_2020,2007-Q1,18664920.6,13795283.5,4184579.3,6807176.3,6417589.2
EU27_2020,2007-Q2,18790413.2,13888327.9,4213498.1,6922299,6475944.2
EU27_2020,2007-Q3,18879113.3,13945268.7,4246816.8,7022403.8,6607947
EU27_2020,2007-Q4,18993784.8,14022775.8,4331862.7,7084693.9,6696416.8
EU27_2020,2008-Q1,19114948.4,14073978.6,4330280.7,7222773.3,6741375.7
EU27_2020,2008-Q2,19040837.1,14088131.200000001,4278289.4,7155991.7,6700271
EU27_2020,2008-Q3,18949175.8,14071206.3,4213191.8,7068144.2,6651606.6
EU27_2020,2008-Q4,18620171.6,14015913.2,4082769.4,6656596.3,6317760.6
EU27_2020,2009-Q1,18074630.1,14009364.899999999,3847977.2,6103790.8,5833060
EU27_2020,2009-Q2,18072347.5,14038764,3738079.7,6072714.4,5689352.6
EU27_2020,2009-Q3,18142937.5,14084285,3703181.7,6234914.2,5843280.5
EU27_2020,2009-Q4,18225537.2,14109505.1,3680157.7,6357094.3,5926356.4
EU27_2020,2010-Q1,18288271.1,14129162.8,3650981.5,6509441.9,6092513.7
EU27_2020,2010-Q2,18474280.6,14154073.200000001,3733868.1,6826131.7,6377517.4
EU27_2020,2010-Q3,18563267.1,14200959,3730063.3,6969832.2,6457305
EU27_2020,2010-Q4,18673941.6,14233697.3,3737977.6,7098221.7,6570843.9
EU27_2020,2011-Q1,18858043.5,14226707.5,3789492.7,7245760.2,6682882.6
EU27_2020,2011-Q2,18879958.9,14218024.6,3799941.5,7302722,6688976
EU27_2020,2011-Q3,18895402.9,14213069.899999999,3802214.7,7375323.6,6711189.5
EU27_2020,2011-Q4,18826140.9,14172603.5,3787590.1,7346018.9,6622974.4
EU27_2020,2012-Q1,18802460.4,14175553,3742028.8,7423112.2,6645000.9
EU27_2020,2012-Q2,18742600.8,14113639,3717185.6,7481649.4,6630341.2
EU27_2020,2012-Q3,18719857.3,14098385.2,3669915.1,7542623.5,6619079.1
EU27_2020,2012-Q4,18637560.1,14061021,3634243,7492091.7,6575740.9
EU27_2020,2013-Q1,18590965.3,14021427.5,3561021.1,7533408.6,6584949.8
EU27_2020,2013-Q2,18710639,14062555.5,3610362.1,7630083.3,6683427.2
EU27_2020,2013-Q3,18779497.3,14103585.3,3644024.6,7728418.3,6796630
EU27_2020,2013-Q4,18829354.5,14119283.4,3674787.7,7788505,6858036.4
EU27_2020,2014-Q1,18921095.7,14138118.2,3699679.5,7863811.1,6918023.6
EU27_2020,2014-Q2,18976756.8,14193655.2,3687591.3,7957714.7,7027414.4
EU27_2020,2014-Q3,19083739,14263398.5,3712842.2,8094105.7,7138688.5
EU27_2020,2014-Q4,19157231.4,14339431.5,3722501.7,8184231.9,7217232.1
EU27_2020,2015-Q1,19317073.4,14411068.600000001,3741614.6,8445082.1,7400875.5
EU27_2020,2015-Q2,19417689.8,14488129.8,4000650.5,8502377.1,7657144.4
EU27_2020,2015-Q3,19504941.6,14550960.9,3827951.6,8554389.3,7580322.6
EU27_2020,2015-Q4,19605491,14629035.399999999,3958979.8,8638340.3,7759945.5
EU27_2020,2016-Q1,19695818.1,14724684.8,3938369.9,8706741,7817804.7
EU27_2020,2016-Q2,19752621.6,14764601.2,3972907.3,8797671.1,7891913.9
EU27_2020,2016-Q3,19850716.2,14828472.7,4014103.5,8860851.7,7962723.7
EU27_2020,2016-Q4,20006565.6,14923760.1,4061300.7,8961926,8091680.5
EU27_2020,2017-Q1,20184067.3,14995556.8,4029039.1,9144903.6,8153449
EU27_2020,2017-Q2,20331637.2,15074593.3,4318473.4,9287067.8,8512600.9
EU27_2020,2017-Q3,20481823.6,15149774.2,4156309.1,9399155.1,8380256.1
EU27_2020,2017-Q4,20648166.3,15221023.6,4170554,9591150.7,8547244
EU27_2020,2018-Q1,20688647.2,15279592.299999999,4216846,9588449.7,8578969.6
EU27_2020,2018-Q2,20804813,15348342,4289845.1,9663691.6,8700286.3
EU27_2020,2018-Q3,20843506.9,15361828.8,4305750.9,9698888.9,8760472.8
EU27_2020,2018-Q4,20961480.2,15445795.1,4467575.1,9800128.8,8977000.4
EU27_2020,2019-Q1,21120386,15528489.700000001,4416960.1,9986783.2,8967949.5
EU27_2020,2019-Q2,21217476.4,15587944.9,4707582.4,10033973.3,9238220.6
EU27_2020,2019-Q3,21263382,15664298.5,4476596.7,10066619.4,9086869.7
EU27_2020,2019-Q4,21273484.2,15691353.700000001,4866090.7,10039524.3,9405364.7
EU27_2020,2020-Q1,20660791.2,15221343,4697581.5,9805656.5,9212712.7
EU27_2020,2020-Q2,18438912.8,13863298.7,3914054.6,7947709.5,7385486.8
EU27_2020,2020-Q3,20424461,15303086,4349804.1,9233014.8,8362802.9
EU27_2020,2020-Q4,20522127.2,15068392.600000001,4532492.8,9734409.1,8858150.4
EU27_2020,2021-Q1,20712973,14970711.8,4487219.9,9909983.6,8912926.1
EU27_2020,2021-Q2,21154240.7,15425031.7,4554682.4,10102800.2,9117156.3
EU27_2020,2021-Q3,21506713.5,15864277.3,4515953.1,10242692.1,9275078.7
EU27_2020,2021-Q4,21711733.6,15930613.3,4629573.9,10573407.6,9757036
EU27_2020,2022-Q1,21864023.8,16043791,4625717.7,10745134,9838268.9
EU27_2020,2022-Q2,22047683.1,16179667.1,4625619.2,10933508.7,9998455.6
EU27_2020,2022-Q3,22138656.2,16223235.9,4669623.6,11109399.5,10216558.7
EU27_2020,2022-Q4,22102372.1,16141309.7,4673070.2,11099377.2,10150372
EU27_2020,2023-Q1,22124671.7,16198434.399999999,4760656.8,11026800.6,9998717
EU27_2020,2023-Q2,22148782.7,16255683.4,4760987.5,10956789.2,9927991.2
EU27_2020,2023-Q3,22168517.3,16280214.1,4778204.7,10914050.8,9822924.5
EU27_2020,2023-Q4,22185571.5,16338158.7,4822887.6,10989930.3,9875691.4
EU27_2020,2024-Q1,22259393.4,16427674.5,4725479.7,11003480.5,9828695.3
EU27_2020,2024-Q2,22324201.1,16500537.5,4625281.7,11159647.3,9941866.5
EU27_2020,2024-Q3,22421329.6,16592797.4,4681989.1,11032012.9,9978810.3
EU27_2020,2024-Q4,22529415.1,16689395.4,4720260.3,11049298,10003502.9
FIN,1960-Q1,59250.3,42848.6,18170.3,5556.2,7071.4
FIN,1960-Q2,60566.5,44310.8,20476.7,6151.3,8038.4
FIN,1960-Q3,61242.4,44069,18972.3,6148.7,7729
FIN,1960-Q4,62433.3,44852.5,18775.2,6429,7773.1
FIN,1961-Q1,64608.3,45676.2,20619,6268,8241.5
FIN,1961-Q2,65084.5,46150.1,20809.2,5995.8,7948.6
FIN,1961-Q3,65419.1,48058,21910.4,6518.9,8641.6
FIN,1961-Q4,66898.4,48605,20045.5,6750.8,8248.1
FIN,1962-Q1,67799.4,49646.600000000006,20853.6,6977.1,8822.2
FIN,1962-Q2,66081.7,49713.899999999994,20808.9,6684.4,8661.9
FIN,1962-Q3,67371.9,50218.7,21182,6570.8,8652.7
FIN,1962-Q4,68569.9,51409.6,20984.8,7106.3,8799.9
FIN,1963-Q1,67929.4,51398.299999999996,20326.9,5274.3,6391.8
FIN,1963-Q2,69276,52622.6,19975.2,7980.9,9497.7
FIN,1963-Q3,69999.8,52834.6,20338.8,7554,9263.2
FIN,1963-Q4,71481.1,54700.5,20696.6,7128.1,8813.2
FIN,1964-Q1,72383.6,53825.1,20733.9,7398.5,9935.7
FIN,1964-Q2,73011.5,55733.7,20929.3,7431.4,10347.6
FIN,1964-Q3,74183.3,55040.3,21902.2,7422.6,10397.5
FIN,1964-Q4,73708,56195.799999999996,22706.4,7307.9,10281.3
FIN,1965-Q1,76086,57513.9,22544.3,7827.9,11042
FIN,1965-Q2,77138.2,57429.9,24098.9,7661.2,11394.9
FIN,1965-Q3,78081.4,58257.5,24354.4,7744.5,11365.4
FIN,1965-Q4,77533.6,59288.5,24287.5,7986.3,10545
FIN,1966-Q1,76825.8,59382.4,24402.9,7091.8,10689.6
FIN,1966-Q2,78407.7,59103.3,23807,8479.6,11265.7
FIN,1966-Q3,79249.7,60208,24438.9,8903.4,12148.5
FIN,1966-Q4,81683.5,61233.1,26394.1,8744.5,11812
FIN,1967-Q1,80622.5,60683.4,26710.8,8753.8,12000.3
FIN,1967-Q2,81291.3,61645,25557.2,8720.3,11303.2
FIN,1967-Q3,80800.4,62440.3,22111.2,9126.2,11355.1
FIN,1967-Q4,80309.3,62154.100000000006,23443.8,8595.3,11117.3
FIN,1968-Q1,81126,60102.9,23278.2,9281.4,10402.8
FIN,1968-Q2,82443.4,61831.9,24464,9970.7,11973.6
FIN,1968-Q3,82672,63735.5,22764,9626.5,10614.5
FIN,1968-Q4,84222.2,66167.7,22243.6,9830.2,10987.6
FIN,1969-Q1,88340.5,66114.8,26414.2,10511.7,13313.6
FIN,1969-Q2,89173,67451.3,24590,10897.4,12719.8
FIN,1969-Q3,91644.9,68230.5,26433.2,11883.5,13868
FIN,1969-Q4,93008.4,70682.8,27074.6,11895.3,13877.2
FIN,1970-Q1,93816,70627.3,28827.7,11232.6,14860.1
FIN,1970-Q2,97063.8,72578.1,28461,12745.6,16054.7
FIN,1970-Q3,98876.7,73374.7,29672.9,12657.2,16167.5
FIN,1970-Q4,99878.2,74627.2,30569.9,12501.2,17609.9
FIN,1971-Q1,95233.5,73120.4,27560,11272.7,15514.8
FIN,1971-Q2,101037.5,75774.9,31033.2,11676.7,15527.8
FIN,1971-Q3,101011.2,74845.8,31311.9,12559,16054
FIN,1971-Q4,100393.2,76221,32057.7,13012,17209
FIN,1972-Q1,105321.7,78999.7,31910.8,13976.7,16162
FIN,1972-Q2,105280.6,79902.4,32396.2,13859.6,17195.4
FIN,1972-Q3,107536.8,82042.1,32299.7,14077.3,16843.4
FIN,1972-Q4,109758.5,83532,33314.2,13625.3,16810.6
FIN,1973-Q1,113682.1,83850.20000000001,35622.7,14907.6,19525
FIN,1973-Q2,110173.2,84465.1,31948.8,14321.8,18562.4
FIN,1973-Q3,115062.1,87072.2,36862.1,14985.1,18869
FIN,1973-Q4,117224.6,88007.7,36547,15368.8,18775.8
FIN,1974-Q1,116542.5,86702.20000000001,35470.1,15574.4,20199.2
FIN,1974-Q2,116902.2,87641.7,36122.2,15655.4,20329.4
FIN,1974-Q3,118346.4,88684.8,37426.5,14403,21219.1
FIN,1974-Q4,118373.7,89580.1,36884.6,13572.9,19054.1
FIN,1975-Q1,120271.8,89451.1,38873.3,12956.3,21583.1
FIN,1975-Q2,119417.8,90683.8,38888.7,12107,20367.8
FIN,1975-Q3,118324.7,92123.5,38557.1,12250.2,19779.1
FIN,1975-Q4,117176.9,95915.1,38256.4,13622.8,19525.2
FIN,1976-Q1,117614.1,93872.20000000001,37724.3,12827.9,19266
FIN,1976-Q2,118242.7,94726.79999999999,32889.2,14373.4,18509.8
FIN,1976-Q3,119561.3,94779.4,36274.5,15331.3,21269.8
FIN,1976-Q4,120558.8,95438.4,35025.3,15716.4,21383.2
FIN,1977-Q1,119520.3,95481.2,34871,16007.7,19633.2
FIN,1977-Q2,119376.8,95726.1,34662.8,15331.3,20216.6
FIN,1977-Q3,120114.7,96025.1,33583.2,18318.5,19795.3
FIN,1977-Q4,119834.6,95918.4,33976.5,17987.7,19244.4
FIN,1978-Q1,121132.6,97121.4,33344.2,17252,19033.7
FIN,1978-Q2,121986.7,97188.79999999999,31817.3,18451.8,19309.2
FIN,1978-Q3,122519.6,98715.6,31447.2,17869.2,18115.5
FIN,1978-Q4,125184.1,100066.6,30683.7,19325.8,19012.1
FIN,1979-Q1,127725.6,101190.8,31154.1,19286.3,21286
FIN,1979-Q2,130759,102919.9,32634.7,20362.7,21691.1
FIN,1979-Q3,131879.5,103416.2,33089.7,19775.1,22738.9
FIN,1979-Q4,133457.7,104650.5,35033,20584.9,23840.8
FIN,1980-Q1,135691.8,105145.20000000001,35518.8,22268.6,25326.1
FIN,1980-Q2,135056.4,105894.6,36367.1,20649.1,23538.3
FIN,1980-Q3,141792.8,106839.6,37971,22120.5,25574.5
FIN,1980-Q4,137939.5,107268.59999999999,36405.6,21547.7,23009
FIN,1981-Q1,137679.9,108161,37886.2,22787,22047.6
FIN,1981-Q2,139292.3,108660.7,36690.9,23759.7,23792.1
FIN,1981-Q3,139982.3,109222.70000000001,37115.1,22569.8,23468.1
FIN,1981-Q4,140535.7,110189.1,37724.3,22495.7,23651.7
FIN,1982-Q1,141410.2,111040.5,38001.9,23843.7,23289.8
FIN,1982-Q2,142804,112301.1,38981.2,22717.9,23381.7
FIN,1982-Q3,144354.9,113805,39004.4,20476.2,23246.6
FIN,1982-Q4,146185.9,116618.70000000001,40299.9,22772.2,25255.9
FIN,1983-Q1,146356.7,116036.9,39713.8,23409.2,24402.5
FIN,1983-Q2,147893.9,116799.5,40662.3,23335.1,24375.5
FIN,1983-Q3,149253.5,117520.90000000001,40901.4,22959.9,24823.8
FIN,1983-Q4,148891.4,118701.1,41163.6,23986.9,25331.5
FIN,1984-Q1,151241.6,118822.7,40585.2,25601.5,24607.7
FIN,1984-Q2,151446.5,120057,40577.5,24737.4,24915.6
FIN,1984-Q3,152799.3,120997.1,41487.4,24796.6,25644.7
FIN,1984-Q4,154603,122063.70000000001,40338.4,24757.1,24424.1
FIN,1985-Q1,155668.8,123735.20000000001,41518.3,24401.6,25077.6
FIN,1985-Q2,157424.6,124691.70000000001,42250.9,26811.2,27130.1
FIN,1985-Q3,158210.3,125748.5,41009.3,25710.1,26201.1
FIN,1985-Q4,158476.8,126616.29999999999,42983.5,23902.9,27643.2
FIN,1986-Q1,158572.4,127761.79999999999,42227.7,25092.9,28302.1
FIN,1986-Q2,159262.4,128733.2,41209.8,22866,23057.6
FIN,1986-Q3,166203.8,130049.6,43484.7,27453.1,30392.4
FIN,1986-Q4,163088.4,131055.5,43299.6,26944.5,27756.6
FIN,1987-Q1,164338.7,132707.3,43800.9,25665.7,29042.1
FIN,1987-Q2,167201.3,134549.6,45019.3,26850.7,29490.4
FIN,1987-Q3,167850.4,135521,44425.5,27556.8,30278.9
FIN,1987-Q4,171157.1,137447.2,45836.7,25290.4,30840.7
FIN,1988-Q1,173336.5,138872.2,47587.2,26194,30840.7
FIN,1988-Q2,174730.3,139810.6,48011.3,27137.1,33109.2
FIN,1988-Q3,176882.4,141847,50317,26756.9,35059
FIN,1988-Q4,180154.9,143288.4,51697.4,28351.7,33244.2
FIN,1989-Q1,182307,144971.4,52854.1,28806,34335.2
FIN,1989-Q2,185511.3,146723.4,55152.1,26603.8,34373
FIN,1989-Q3,187697.5,147837.7,55946.3,27028.4,36625.3
FIN,1989-Q4,187786.3,148853.4,59586.1,29018.3,38694
FIN,1990-Q1,190307.2,147808.4,57298,27673.3,35573.3
FIN,1990-Q2,187772,148751.1,53995.7,29321.5,38034.7
FIN,1990-Q3,183654.3,148411.8,52093.6,27758.7,34787.7
FIN,1990-Q4,182627.6,147933.8,51206,28668.2,34643.5
FIN,1991-Q1,179102.7,146515.7,48052.5,25658.2,32211.9
FIN,1991-Q2,176927.4,146146.7,45996.1,24246.1,30108.5
FIN,1991-Q3,173286.1,146751.9,43366.3,27406.9,31242.3
FIN,1991-Q4,171274.9,145602.4,40885.4,27155.7,30421.8
FIN,1992-Q1,171804.1,142346.8,40163.2,28261.2,31664.9
FIN,1992-Q2,169898.8,140935.8,38608.5,28572.8,32087.6
FIN,1992-Q3,168453.9,140164.8,38090.3,28492.4,30252.7
FIN,1992-Q4,167226,138866.7,36916,29979.8,30854.4
FIN,1993-Q1,167464.2,137956.7,33602.6,32753.6,32734
FIN,1993-Q2,167114.9,136432.8,34142.9,32482.3,30670.4
FIN,1993-Q3,168125.8,135439.5,33470.3,34080.3,31659.9
FIN,1993-Q4,169380.1,134908.90000000002,33310.4,35210.9,31490.9
FIN,1994-Q1,170433.4,135144.6,33073.3,35406.9,31973.2
FIN,1994-Q2,171984.1,134642.5,33712.8,37602.9,35120.8
FIN,1994-Q3,175921.8,138627.2,34330.3,39080.3,36418.6
FIN,1994-Q4,180399.4,145606.7,34550.8,40316.4,39257.9
FIN,1995-Q1,178801,145131.2,37654.7,41753.6,37433
FIN,1995-Q2,183675.5,144436.40000000002,37731.9,43210.9,38452.4
FIN,1995-Q3,182849.9,143777.4,37731.9,39708.4,38701
FIN,1995-Q4,182987.5,144090.7,39556.8,41070.2,39874.5
FIN,1996-Q1,186189.5,146266.4,41298.9,41728.5,40998.3
FIN,1996-Q2,187692.6,148075,41039.8,44658.1,40456.3
FIN,1996-Q3,188671.8,149993.2,42340.9,43035,40700
FIN,1996-Q4,192413.7,151325.9,43272.6,45869.2,43474.6
FIN,1997-Q1,194652.4,152042,44369.7,46316.4,42902.8
FIN,1997-Q2,197748.6,153839.7,46156,50266.1,46483
FIN,1997-Q3,202422,154058.5,46580.5,52246,47358.2
FIN,1997-Q4,208439.7,156103.5,49127.6,51055.1,48566.5
FIN,1998-Q1,206772.6,157664.7,50351.5,55884.2,50247.2
FIN,1998-Q2,210884.9,158999,49348.1,54155.6,49789.7
FIN,1998-Q3,213743,161135.2,53036.4,54246,51246.7
FIN,1998-Q4,215674.8,161826.1,53372.7,53331.5,49725.1
FIN,1999-Q1,219183.8,162984.59999999998,53924,57075.2,50769.3
FIN,1999-Q2,220316.4,163274,53631.8,59040,50749.4
FIN,1999-Q3,221470.2,164033.09999999998,54006.7,61944.5,53489.3
FIN,1999-Q4,223290.9,166955.9,53890.9,64225.9,54618
FIN,2000-Q1,229975.5,166863.1,55528.3,67999.7,56502.6
FIN,2000-Q2,231753.8,166606.3,56608.9,68622.9,59963.5
FIN,2000-Q3,235358.1,166607.6,57750.1,72195.7,60575.1
FIN,2000-Q4,238041.4,169112.3,58957.5,72482.1,63737.6
FIN,2001-Q1,239205.8,169334.7,59431.6,72165.6,62713.3
FIN,2001-Q2,239380.5,171152.4,58103,70291.2,60843.6
FIN,2001-Q3,241015.9,172158.2,58290.4,69894.2,59983.3
FIN,2001-Q4,240227.3,173807,57061,74080.1,60570.1
FIN,2002-Q1,241905.1,174964.59999999998,56079.6,71366.6,62638.7
FIN,2002-Q2,244101.5,175448.2,57116.1,74864,64150.3
FIN,2002-Q3,243577.5,175724.4,56757.8,74321.3,64319.4
FIN,2002-Q4,246440.8,177075.2,56046.6,77286.1,63479
FIN,2003-Q1,244609.6,178733.8,57121.6,71597.7,66701.2
FIN,2003-Q2,248192.7,180329.09999999998,57303.6,74567.6,65328.8
FIN,2003-Q3,251156.6,182997.7,59078.8,74090.2,65890.7
FIN,2003-Q4,251696.4,183426.8,58825.2,74582.6,67123.9
FIN,2004-Q1,254872,185522.7,59834.1,78949.5,69441.1
FIN,2004-Q2,256952,186757.9,60710.7,76115.3,70987.5
FIN,2004-Q3,259868.3,186678.7,60617,80693.2,72310.2
FIN,2004-Q4,263848.3,188318.7,61989.7,84854,73841.7
FIN,2005-Q1,266447,189711.7,60605.9,83577.6,77049
FIN,2005-Q2,263139.1,191324.2,63197.1,81165.5,78704.8
FIN,2005-Q3,266955.1,192855,63610.6,88054.9,81027
FIN,2005-Q4,267754.3,194180.3,63649.2,90095.1,81842.5
FIN,2006-Q1,274560.6,195303,63776,91768.5,83075.7
FIN,2006-Q2,274978.7,197773,63268.8,95155.4,83717.1
FIN,2006-Q3,277609.2,198482.19999999998,64283.2,98537.3,86452
FIN,2006-Q4,279932.6,199612.3,63142,91080.1,86377.4
FIN,2007-Q1,285479.3,201824.8,68329.8,97436.8,89748.8
FIN,2007-Q2,290380.3,202192,71196.7,102075,90270.9
FIN,2007-Q3,293121.9,204645.6,70794.2,107843.8,92001.3
FIN,2007-Q4,296906.1,204682.9,70353.2,103024.7,92667.6
FIN,2008-Q1,296583.2,208029.4,71687.3,109487,98863.4
FIN,2008-Q2,294302.1,207572.9,71455.8,116969.4,103179.5
FIN,2008-Q3,295291.8,207049,71985,111879,100897.1
FIN,2008-Q4,288866.6,206219.09999999998,67326.4,99135.3,90798
FIN,2009-Q1,270093.6,203718.1,63472.8,85612.7,83582.9
FIN,2009-Q2,268945.1,203861.90000000002,61146.2,82542.4,80499.9
FIN,2009-Q3,271517.3,204171.2,61096.6,85029.8,81524.2
FIN,2009-Q4,269596.1,204268.8,62761.6,96291.1,81206
FIN,2010-Q1,271940.7,204851.4,60661.1,81698.2,80579.5
FIN,2010-Q2,279726.2,205419.9,65270,95291.1,86054.2
FIN,2010-Q3,278350.1,207348.1,66146.6,94356.4,90798
