country,quarter,gross_domestic_product_chain_linked_volume_rebased_us_dollars_ppp_converted,final_consumption_expenditure_chain_linked_volume_rebased_us_dollars_ppp_converted,gross_fixed_capital_formation_chain_linked_volume_rebased_us_dollars_ppp_converted,exports_of_goods_and_services_chain_linked_volume_rebased_us_dollars_ppp_converted,imports_of_goods_and_services_chain_linked_volume_rebased_us_dollars_ppp_converted,population,host,rank1,rank2,rank3,rank4,host_won,host_top4,year,qtr,q_index,gross_domestic_product_chain_linked_volume_rebased_us_dollars_ppp_converted_yoy_log_4q,final_consumption_expenditure_chain_linked_volume_rebased_us_dollars_ppp_converted_yoy_log_4q,gross_fixed_capital_formation_chain_linked_volume_rebased_us_dollars_ppp_converted_yoy_log_4q,exports_of_goods_and_services_chain_linked_volume_rebased_us_dollars_ppp_converted_yoy_log_4q,imports_of_goods_and_services_chain_linked_volume_rebased_us_dollars_ppp_converted_yoy_log_4q,population_yoy_log_4q,gross_domestic_product_chain_linked_volume_rebased_us_dollars_ppp_converted_yoy_pct,final_consumption_expenditure_chain_linked_volume_rebased_us_dollars_ppp_converted_yoy_pct,gross_fixed_capital_formation_chain_linked_volume_rebased_us_dollars_ppp_converted_yoy_pct,exports_of_goods_and_services_chain_linked_volume_rebased_us_dollars_ppp_converted_yoy_pct,imports_of_goods_and_services_chain_linked_volume_rebased_us_dollars_ppp_converted_yoy_pct,population_yoy_pct
FIN,1991-Q3,173286.1,146751.9,43366.3,27406.9,31242.3,5013737,0,0,0,0,0,0,0,1991,3,7967,-5.811120032199213,-1.1247436583452952,-18.33594587427907,-1.275449806186835,-10.749093020605828,0.5460720737588076,-5.64549809070628,-1.118442064579772,-16.75311362624199,-1.2673504162658888,-10.191533214325744,0.5475657649466115
FIN,1991-Q4,171274.9,145602.4,40885.4,27155.7,30421.8,5013737,0,0,0,0,0,0,0,1991,4,7968,-6.417923876119325,-1.588525725632195,-22.508368157426517,-5.42015254310293,-12.995066117287202,0.5460720737588076,-6.2163112256855,-1.5759751997177052,-20.15505995391165,-5.275880592433424,-12.18612438119705,0.5475657649466115
FIN,1992-Q1,171804.1,142346.8,40163.2,28261.2,31664.9,5041990,0,0,0,0,0,0,0,1992,1,7969,-4.160451010527133,-2.886625628254791,-17.93430097151596,9.662663056328569,-1.7127137592892083,0.5619300194661392,-4.075092111955881,-2.845360599580815,-16.418084386868536,10.144904942669395,-1.698130194120806,0.5635118076596335
FIN,1992-Q2,169898.8,140935.8,38608.5,28572.8,32087.6,5041990,0,0,0,0,0,0,0,1992,2,7970,-4.053651326506902,-3.630644422077367,-17.508415080353856,16.4199436633222,6.366213875449844,0.5619300194661392,-3.972589887151456,-3.5655269670817225,-16.061361724146174,17.84493176222155,6.573226829632817,0.5635118076596335
FIN,1992-Q3,168453.9,140164.8,38090.3,28492.4,30252.7,5041990,0,0,0,0,0,0,0,1992,3,7971,-2.8281863917236194,-4.59245326364659,-12.972298523755832,3.88425785370643,-3.2187509128842606,0.5619300194661392,-2.7885675769724227,-4.488596059062955,-12.166128998784774,3.960681434237357,-3.1675004721163247,0.5635118076596335
FIN,1992-Q4,167226,138866.7,36916,29979.8,30854.4,5041990,0,0,0,0,0,0,0,1992,4,7972,-2.392367707871834,-4.736513894607874,-10.21279697019466,9.893685244211348,1.411990911090122,0.5619300194661392,-2.363977442112064,-4.626091328164906,-9.708600135989863,10.399658266956834,1.4220065873814305,0.5635118076596335
FIN,1993-Q1,167464.2,137956.7,33602.6,32753.6,32734,5066452,0,0,0,0,0,0,0,1993,1,7973,-2.558527714660741,-3.1326465862322905,-17.834770855620263,14.752304050434796,3.3205481181235896,0.4839924441684573,-2.526074756073915,-3.0840875945226554,-16.33485379651024,15.895998754476093,3.376293624802229,0.48516557946365335
FIN,1993-Q2,167114.9,136432.8,34142.9,32482.3,30670.4,5066452,0,0,0,0,0,0,0,1993,2,7974,-1.6521365885839856,-3.247228183050588,-12.291780137707777,12.824010925348972,-4.517164256902362,0.4839924441684573,-1.6385636626038536,-3.195071798648752,-11.566364919642048,13.6825932355247,-4.41665939490643,0.48516557946365335
FIN,1993-Q3,168125.8,135439.5,33470.3,34080.3,31659.9,5066452,0,0,0,0,0,0,0,1993,3,7975,-0.19496131461611552,-3.4293827030545287,-12.930117810872057,17.90821196932111,4.546545919608036,0.4839924441684573,-0.19477138849264275,-3.3712458477449303,-12.129072230987935,19.611896505734872,4.651485652520271,0.48516557946365335
FIN,1993-Q4,169380.1,134908.90000000002,33310.4,35210.9,31490.9,5066452,0,0,0,0,0,0,0,1993,4,7976,1.279911092805186,-2.8914744363524036,-10.277540086395833,16.083187222235473,2.0419249417154006,0.4839924441684573,1.2881370121871072,-2.850071327395254,-9.767038682414132,17.448748824208305,2.0629148516905227,0.48516557946365335
FIN,1994-Q1,170433.4,135144.6,33073.3,35406.9,31973.2,5088324,0,0,0,0,0,0,0,1994,1,7977,1.757500749951646,-2.0594551486421864,-1.5877134584821206,7.789383669623717,-2.3516241183022757,0.4307733390165325,1.7730356697132743,-2.038393205984202,-1.5751757304494185,8.100788920912528,-2.3241889167226693,0.4317025010796449
FIN,1994-Q2,171984.1,134642.5,33712.8,37602.9,35120.8,5088324,0,0,0,0,0,0,0,1994,2,7978,2.8720430891095106,-1.3209067966046817,-1.2677070902862295,14.638584948698783,13.549552744899884,0.4307733390165325,2.913683938416023,-1.3122211081206148,-1.259705531750377,15.764277775896415,14.510407428660857,0.4317025010796449
FIN,1994-Q3,175921.8,138627.2,34330.3,39080.3,36418.6,5088324,0,0,0,0,0,0,0,1994,3,7979,4.53270694086676,2.326326955141589,2.536986771017702,13.689899896674618,14.00287372550757,0.4307733390165325,4.637003957750685,2.353596993491558,2.56944216215571,14.67123235417529,15.030685504376184,0.4317025010796449
FIN,1994-Q4,180399.4,145606.7,34550.8,40316.4,39257.9,5088324,0,0,0,0,0,0,0,1994,4,7980,6.30279797988873,7.630941535376046,3.656104425428275,13.54026403021411,22.045408265463173,0.4307733390165325,6.5056638884969376,7.929647339797441,3.723761948220372,14.49977137761318,24.66426809014668,0.4317025010796449
FIN,1995-Q1,178801,145131.2,37654.7,41753.6,37433,5107787,0,0,0,0,0,0,0,1995,1,7981,4.7928850987380756,7.129284457773899,12.97314701091654,16.487895872393743,15.765461641646894,0.38177347499637193,4.909601052375878,7.389566434766914,13.852261491898288,17.925037210261262,17.076176297649283,0.38250315821084513
FIN,1995-Q2,183675.5,144436.40000000002,37731.9,43210.9,38452.4,5107787,0,0,0,0,0,0,0,1995,2,7982,6.57685830221979,7.021615451140306,11.26283033110944,13.901160315761096,9.062756517854533,0.38177347499637193,6.7979539969101666,7.274003379319316,11.92158468000284,14.91374335490081,9.486116489373808,0.38250315821084513
FIN,1995-Q3,182849.9,143777.4,37731.9,39708.4,38701,5107787,0,0,0,0,0,0,0,1995,3,7983,3.8626019581114335,3.6477954511688897,9.447754436985178,1.5944248507539172,6.078580635191955,0.38177347499637193,3.938170255192941,3.715143925578812,9.908448222124466,1.6072036294501268,6.267127237181014,0.38250315821084513
FIN,1995-Q4,182987.5,144090.7,39556.8,41070.2,39874.5,5107787,0,0,0,0,0,0,0,1995,4,7984,1.424456281688791,-1.0466188779519214,13.530690890143582,1.852446362858906,1.5584323980542436,0.38177347499637193,1.4346500043791677,-1.0411608806462858,14.48881067876866,1.869710589239104,1.570639285341291,0.38250315821084513
FIN,1996-Q1,186189.5,146266.4,41298.9,41728.5,40998.3,5124573,0,0,0,0,0,0,0,1996,1,7985,4.04915167105564,0.779145568018258,9.237808477758769,-0.06013265300310877,9.097793411290311,0.3280966474610736,4.13224758250792,0.7821888057151005,9.677941930223868,-0.06011457694665712,9.524483744289803,0.32863547364054835
FIN,1996-Q2,187692.6,148075,41039.8,44658.1,40456.3,5124573,0,0,0,0,0,0,0,1996,2,7986,2.1634904499373775,2.487962990818638,8.403643704252595,3.2942923604920793,5.080126648459782,0.3280966474610736,2.1870635985746567,2.519171067680981,8.76685245110902,3.3491549585868308,5.21137822346589,0.32863547364054835
FIN,1996-Q3,188671.8,149993.2,42340.9,43035,40700,5124573,0,0,0,0,0,0,0,1996,3,7987,3.1343399946617723,4.232368952575349,11.524763146207562,8.045098588788058,5.036265295337294,0.3280966474610736,3.1839776778658235,4.323210741048333,12.21512831317797,8.37757250355089,5.165241208237514,0.32863547364054835
FIN,1996-Q4,192413.7,151325.9,43272.6,45869.2,43474.6,5124573,0,0,0,0,0,0,0,1996,4,7988,5.02298970202677,4.899282681627604,8.978202655716139,11.05110701728016,8.643983766652852,0.3280966474610736,5.151280825192983,5.021281734352034,9.393580876107263,11.684871269192756,9.028577160842133,0.32863547364054835
FIN,1997-Q1,194652.4,152042,44369.7,46316.4,42902.8,5139839,0,0,0,0,0,0,0,1997,1,7989,4.445043152771966,3.8727181890324762,7.172093881302111,10.431176144275156,4.540648943932979,0.2974551539059789,4.545315391039773,3.948685412370856,7.435549130848518,10.994643948380611,4.645314561823288,0.29789799072039713
FIN,1997-Q2,197748.6,153839.7,46156,50266.1,46483,5139839,0,0,0,0,0,0,0,1997,2,7990,5.21910087751376,3.8192249037591,11.748463577612789,11.829519178888326,13.886427513673285,0.2974551539059789,5.357696574079096,3.893094715515799,12.466435021613156,12.557632322019964,14.896814587592043,0.29789799072039713
FIN,1997-Q3,202422,154058.5,46580.5,52246,47358.2,5139839,0,0,0,0,0,0,0,1997,3,7991,7.034562951304579,2.6742440675771917,9.54284766434359,19.39495947890748,15.15118906481696,0.2974551539059789,7.28789358028068,2.7103228679700164,10.013013422010395,21.403508771929825,16.35921375921374,0.29789799072039713
FIN,1997-Q4,208439.7,156103.5,49127.6,51055.1,48566.5,5139839,0,0,0,0,0,0,0,1997,4,7992,8.000204925908427,3.1083459570558247,12.69013547452822,10.711157381359191,11.075713331020154,0.2974551539059789,8.328928761309617,3.1571594816221182,13.530501980468014,11.305843572593387,11.712356180390394,0.29789799072039713
FIN,1998-Q1,206772.6,157664.7,50351.5,55884.2,50247.2,5153499,0,0,0,0,0,0,0,1998,1,7993,6.040423488839153,3.631382770551639,12.647160613785502,18.778558258660816,15.801773212428394,0.2654145432506638,6.226586469008355,3.698122887096989,13.481722887466008,20.65747769688489,17.1186962156316,0.2657670794746769
FIN,1998-Q2,210884.9,158999,49348.1,54155.6,49789.7,5153499,0,0,0,0,0,0,0,1998,2,7994,6.431596003108808,3.2986761691656596,6.6872301299321535,7.453049090306152,6.872148097901842,0.2654145432506638,6.642929456896285,3.3536856871145604,6.915893924950156,7.737819325549422,7.113783533765017,0.2657670794746769
FIN,1998-Q3,213743,161135.2,53036.4,54246,51246.7,5153499,0,0,0,0,0,0,0,1998,3,7995,5.441973158407265,4.491136373208349,12.97964716516642,3.7565924092772818,7.891124260475557,0.2654145432506638,5.592771536690666,4.593514801195653,13.859662305041809,3.8280442521915647,8.210827269617504,0.2657670794746769
FIN,1998-Q4,215674.8,161826.1,53372.7,53331.5,49725.1,5153499,0,0,0,0,0,0,0,1998,4,7996,3.4121926864129293,3.600305308017937,8.287838428790018,4.3621709297280375,2.357584298067827,0.2654145432506638,3.471075807535695,3.665901148917228,8.640967602732474,4.458712254015773,2.385595008905317,0.2657670794746769
FIN,1999-Q1,219183.8,162984.59999999998,53924,57075.2,50769.3,5165470,0,0,0,0,0,0,0,1999,1,7997,5.82910085416497,3.3185091642689457,6.854723764822168,2.1088003947188128,1.0337017200711784,0.23201940756472084,6.002342670160354,3.37418585136684,7.095121297280116,2.1311927163670585,1.0390628731551388,0.23228878088459304
FIN,1999-Q2,220316.4,163274,53631.8,59040,50749.4,5165470,0,0,0,0,0,0,0,1999,2,7998,4.375220796979384,2.653185824133786,8.32429111039783,8.635379575650148,1.909165986225858,0.23201940756472084,4.472344866796996,2.6886961553217237,8.680577367720343,9.019196537384875,1.927507094840908,0.23228878088459304
FIN,1999-Q3,221470.2,164033.09999999998,54006.7,61944.5,53489.3,5165470,0,0,0,0,0,0,0,1999,3,7999,3.5513684445581006,1.7824472584512918,1.8129642670855264,13.270956587535387,4.2830408197819025,0.23201940756472084,3.6151827194340846,1.7984276557821977,1.829498231403326,14.191829812336398,4.376086655335865,0.23228878088459304
FIN,1999-Q4,223290.9,166955.9,53890.9,64225.9,54618,5165470,0,0,0,0,0,0,0,1999,4,8000,3.4703688023604684,3.120740381248588,0.966225320709846,18.58794051576016,9.385366295235896,0.23201940756472084,3.5312887736536736,3.169946009945246,0.9709083482754456,20.427702202263202,9.839899768929584,0.23228878088459304
FIN,2000-Q1,229975.5,166863.1,55528.3,67999.7,56502.6,5176203,0,0,0,0,0,0,0,2000,1,8001,4.806213427696804,2.351799793457232,2.931715287359893,17.51335968307579,10.69948135983605,0.20756803765795695,4.923584680984638,2.379672680731826,2.9751131221719573,19.14053739627719,11.292848237025122,0.2077836092359453
FIN,2000-Q2,231753.8,166606.3,56608.9,68622.9,59963.5,5176203,0,0,0,0,0,0,0,2000,2,8002,5.061090631347298,2.020377301020382,5.402404092815871,15.041111797635942,16.683624858705848,0.20756803765795695,5.191352073654065,2.040925070739985,5.550997728959306,16.23119918699185,18.15607672208932,0.2077836092359453
FIN,2000-Q3,235358.1,166607.6,57750.1,72195.7,60575.1,5176203,0,0,0,0,0,0,0,2000,3,8003,6.082014089271581,1.5573110211857255,6.70169680603383,15.314166447986288,12.44022836479921,0.20756803765795695,6.270775932834294,1.56950030207319,6.9313622198727165,16.549007579365394,13.247135408390086,0.2077836092359453
FIN,2000-Q4,238041.4,169112.3,58957.5,72482.1,63737.6,5176203,0,0,0,0,0,0,0,2000,4,8004,6.396920245921756,1.2833285596734356,8.98552128613499,12.093307869244896,15.441115656392055,0.20756803765795695,6.605956624295928,1.2915985598592084,9.401587280969515,12.854938583966913,16.697059577428686,0.2077836092359453
FIN,2001-Q1,239205.8,169334.7,59431.6,72165.6,62713.3,5188005,0,0,0,0,0,0,0,2001,1,8005,3.935148776392872,1.4703513993593376,6.793327074350053,5.946018466307024,10.42868915637456,0.22774543122281443,4.0136014488499905,1.4812142408956896,7.0293886180560206,6.126350557428939,10.991883559340645,0.22800496812045432
FIN,2001-Q2,239380.5,171152.4,58103,70291.2,60843.6,5188005,0,0,0,0,0,0,0,2001,2,8006,3.237873488122034,2.692084352108637,2.605108097281672,2.4020314903259177,1.4570593459186654,0.22774543122281443,3.2908629761410735,2.7286483164202124,2.6393376306552474,2.431112646070055,1.4677262001050684,0.22800496812045432
FIN,2001-Q3,241015.9,172158.2,58290.4,69894.2,59983.3,5188005,0,0,0,0,0,0,0,2001,3,8007,2.375472233721787,3.2772474588865563,0.931233327229819,-3.239781722095181,-0.9817727400429632,0.22774543122281443,2.403911316415286,3.331540698023372,0.935582795527634,-3.1878629890699894,-0.9769690846568868,0.22800496812045432
FIN,2001-Q4,240227.3,173807,57061,74080.1,60570.1,5188005,0,0,0,0,0,0,0,2001,4,8008,0.9140950351037348,2.738249691565464,-3.269597431025062,2.1807305404088595,-5.097328334129969,0.22774543122281443,0.9182856427495388,2.7760842942825548,-3.21672391129203,2.204682259482005,-4.969594085751583,0.22800496812045432
FIN,2002-Q1,241905.1,174964.59999999998,56079.6,71366.6,62638.7,5200598,0,0,0,0,0,0,0,2002,1,8009,1.122123121177232,3.270643800276929,-5.805396141263763,-1.113350528057211,-0.11902484014161274,0.24243887591257615,1.1284425377645624,3.3247172611401865,-5.6400971873548755,-1.1071757180706632,-0.11895403367389036,0.24273299659502975
FIN,2002-Q2,244101.5,175448.2,57116.1,74864,64150.3,5200598,0,0,0,0,0,0,0,2002,2,8010,1.95297862303061,2.478945497854923,-1.7131259247292974,6.302652095202532,5.292213035191473,0.24243887591257615,1.9721740074901684,2.509926825449149,-1.6985353596199904,6.505508513156699,5.43475402507414,0.24273299659502975
FIN,2002-Q3,243577.5,175724.4,56757.8,74321.3,64319.4,5200598,0,0,0,0,0,0,0,2002,3,8011,1.0572260619728269,2.0503037101763155,-2.6644322423690525,6.1414916161854904,6.979510632213604,0.24243887591257615,1.062834443702676,2.0714668252804547,-2.629249413282464,6.334001962966895,7.228845361959069,0.24273299659502975
FIN,2002-Q4,246440.8,177075.2,56046.6,77286.1,63479,5200598,0,0,0,0,0,0,0,2002,4,8012,2.553624389249265,1.8629012904218811,-1.7937383490252756,4.2367180307548935,4.690777056723228,0.24243887591257615,2.5865086940576765,1.8803615504553897,-1.7777466220360694,4.327747937705273,4.802534583895346,0.24273299659502975
FIN,2003-Q1,244609.6,178733.8,57121.6,71597.7,66701.2,5213010,0,0,0,0,0,0,0,2003,1,8013,1.1117969748406509,2.131388034968573,1.841021881022442,0.3232977761454592,6.283964580918244,0.2383805089960944,1.1180004059443194,2.1542643483310364,1.8580731674262996,0.3238209470536546,6.485607140633509,0.23866486123327313
FIN,2003-Q2,248192.7,180329.1,57303.6,74567.6,65328.8,5213010,0,0,0,0,0,0,0,2003,2,8014,1.6621338170700994,2.7439672213164457,0.32774105828750066,-0.3967037610697943,1.8204212809793672,0.2383805089960944,1.676024112920249,2.781960715470433,0.32827871650900065,-0.39591793118186613,1.8370919543634343,0.23866486123327313
FIN,2003-Q3,251156.6,182997.7,59078.8,74090.2,65890.7,5213010,0,0,0,0,0,0,0,2003,3,8015,3.06414819289742,4.05567258262387,4.007905416404256,-0.3114316434857045,2.4136012167188525,0.2383805089960944,3.11157639765578,4.1390381756887695,4.089305787046005,-0.31094719817872374,2.4429643311349336,0.23866486123327313
FIN,2003-Q4,251696.4,183426.8,58825.2,74582.6,67123.9,5213010,0,0,0,0,0,0,0,2003,4,8016,2.1101796930263816,3.5241176723124212,4.838684696926876,-3.560688450028948,5.583102281663699,0.2383805089960944,2.132601419894753,3.5869506288853437,4.957660232734895,-3.4980416918436785,5.7418988956977834,0.23866486123327313
FIN,2004-Q1,254872,185522.7,59834.1,78949.5,69441.1,5228173,0,0,0,0,0,0,0,2004,1,8017,4.1097988115293305,3.7279698431907704,4.639340370510325,9.77454570137457,4.025596747621307,0.29044621973319806,4.195419967163994,3.798330254266413,4.748641494636008,10.268206939608394,4.107722199900454,0.2908684234252279
FIN,2004-Q2,256952,186757.9,60710.7,76115.3,70987.5,5228173,0,0,0,0,0,0,0,2004,2,8018,3.468383645016893,3.502961080508804,5.775651032925566,2.0543199394740697,8.3070824803686,0.29044621973319806,3.5292335350717297,3.5650374786986516,5.945699746612765,2.0755663317580275,8.661876538372049,0.2908684234252279
FIN,2004-Q3,259868.3,186678.7,60617,80693.2,72310.2,5228173,0,0,0,0,0,0,0,2004,3,8019,3.409831525321394,1.9915372812638663,2.570323577265121,8.537103917969091,9.296788941602864,0.29044621973319806,3.468632717595299,2.011500690992296,2.603641238481491,8.912109833689197,9.742649569666128,0.2908684234252279
FIN,2004-Q4,263848.3,188318.7,61989.7,84854,73841.7,5228173,0,0,0,0,0,0,0,2004,4,8020,4.715071747852662,2.632006251746688,5.239790768922781,12.902489654812577,9.538344732377624,0.29044621973319806,4.827999129109517,2.666949431598886,5.379497222278884,13.771844907525344,10.00805972239396,0.2908684234252279
FIN,2005-Q1,266447,189711.7,60605.9,83577.6,77049,5246100,0,0,0,0,0,0,0,2005,1,8021,4.441389118172623,2.2328304841805036,1.2816515523484284,5.696713404453035,10.396267185611483,0.34230571429052503,4.541495338836743,2.2579447151211074,1.2898999065750203,5.862101723253477,10.955903636319109,0.34289224935746265
FIN,2005-Q2,263139.1,191324.2,63197.1,81165.5,78704.8,5246100,0,0,0,0,0,0,0,2005,2,8022,2.3793492675832084,2.415624565875163,4.0138454722530525,6.424098412669643,10.320033946538842,0.34230571429052503,2.407881627696984,2.4450371309594043,4.095488933581737,6.634934106546253,10.871350589892591,0.34289224935746265
FIN,2005-Q3,266955.1,192855,63610.6,88054.9,81027,5246100,0,0,0,0,0,0,0,2005,3,8023,2.690551524491447,3.2549653935253886,4.820474133796004,8.730617456831169,11.381723441034984,0.34230571429052503,2.72707367539633,3.3085188615519456,4.938548591979153,9.123073567537276,12.054730867844366,0.34289224935746265
FIN,2005-Q4,267754.3,194180.3,63649.2,90095.1,81842.5,5246100,0,0,0,0,0,0,0,2005,4,8024,1.4695452179983803,3.0651368554536873,2.64185139772799,5.9933646533263385,10.287305590491512,0.34230571429052503,1.4803961215592354,3.112595828242215,2.677057640220881,6.1766092346854595,10.835070156835512,0.34289224935746265
FIN,2006-Q1,274560.6,195303,63776,91768.5,83075.7,5266266,0,0,0,0,0,0,0,2006,1,8025,2.999665208054658,2.904664737764584,5.098469595829336,9.3493559882587,7.531065722956498,0.38366291159359633,3.0451084080511226,2.9472615552967873,5.230678861298976,9.800353204686418,7.821905540629981,0.3843998398810555
FIN,2006-Q2,274978.7,197773,63268.8,95155.4,83717.1,5266266,0,0,0,0,0,0,0,2006,2,8026,4.401085042209019,3.315053703428994,0.11339026201095947,15.902106459325616,6.173911303513613,0.38366291159359633,4.499369344958626,3.3706138585709366,0.11345457307376794,17.23626417628179,6.368480702574697,0.3843998398810555
FIN,2006-Q3,277609.2,198482.2,64283.2,98537.3,86452,5266266,0,0,0,0,0,0,0,2006,3,8027,3.9133889828907087,2.876081235802097,1.0518198707684334,11.24746731072861,6.480691415911366,0.38366291159359633,3.990970766244972,2.917839827849944,1.0573709413211008,11.904391464870212,6.695299097831597,0.3843998398810555
FIN,2006-Q4,279932.6,199612.3,63142,91080.1,86377.4,5266266,0,0,0,0,0,0,0,2006,4,8028,4.447909095106439,2.7589876326130636,-0.8000597919542329,1.0873560013145325,5.392939893308224,0.38366291159359633,4.548311642427394,2.7974001482127697,-0.7968678318030609,1.0932892021874752,5.541008644652834,0.3843998398810555
FIN,2007-Q1,285479.3,201824.8,68329.8,97436.8,89748.8,5288719,0,0,0,0,0,0,0,2007,1,8029,3.8997520477316527,3.2847795575317917,6.8969037785970855,5.993486121333902,7.726241647933208,0.42544890149756043,3.976790551885445,3.339324024720547,7.140303562468642,6.176738205375476,8.032553442221978,0.4263552201882792
FIN,2007-Q2,290380.3,202192,71196.7,102075,90270.9,5288719,0,0,0,0,0,0,0,2007,2,8030,5.4497803062652395,2.20978326615775,11.805415238503336,7.019649257778404,7.5371891646017986,0.42544890149756043,5.601015642302465,2.2343798192877795,12.530504766962537,7.271894185721472,7.828508154248048,0.4263552201882792
